id	url	name	species	revision	steatosis	cholestasis	crystallopathy	tub.necrosis	cfd	ntc
WP4721	https://www.wikipathways.org/instance/WP4721	Eicosanoid metabolism via lipooxygenases (LOX)	Homo sapiens	2023-01-18	1	0	1	0	0	0
WP167	https://www.wikipathways.org/instance/WP167	Eicosanoid synthesis	Homo sapiens	2023-01-18	1	0	1	0	0	0
WP111	https://www.wikipathways.org/instance/WP111	Electron transport chain: OXPHOS system in mitochondria	Homo sapiens	2024-06-30	1	0	1	1	1	1
WP1541	https://www.wikipathways.org/instance/WP1541	Energy metabolism	Homo sapiens	2023-04-28	1	0	1	1	1	1
WP5333	https://www.wikipathways.org/instance/WP5333	Enterocyte cholesterol metabolism	Homo sapiens	2024-05-09	1	1	0	0	0	0
WP5276	https://www.wikipathways.org/instance/WP5276	Estrogen metabolism	Homo sapiens	2024-07-27	1	1	1	0	0	0
WP697	https://www.wikipathways.org/instance/WP697	Estrogen metabolism	Homo sapiens	2024-07-22	1	1	1	0	0	0
WP2881	https://www.wikipathways.org/instance/WP2881	Estrogen receptor pathway	Homo sapiens	2024-07-27	1	1	1	0	1	1
WP712	https://www.wikipathways.org/instance/WP712	Estrogen signaling	Homo sapiens	2024-05-22	1	1	1	0	1	1
WP5275	https://www.wikipathways.org/instance/WP5275	Ether lipid biosynthesis	Homo sapiens	2024-01-30	1	0	0	0	0	0
WP2879	https://www.wikipathways.org/instance/WP2879	Farnesoid X receptor pathway	Homo sapiens	2021-05-07	1	1	1	0	0	0
WP5274	https://www.wikipathways.org/instance/WP5274	Farnesyl to CoQ10 metabolism	Homo sapiens	2024-07-23	1	1	0	0	0	0
WP143	https://www.wikipathways.org/instance/WP143	Fatty acid beta-oxidation	Homo sapiens	2023-01-18	1	0	1	0	0	0
WP357	https://www.wikipathways.org/instance/WP357	Fatty acid biosynthesis	Homo sapiens	2023-02-04	1	0	0	0	0	0
WP206	https://www.wikipathways.org/instance/WP206	Fatty acid omega-oxidation	Homo sapiens	2021-05-22	1	0	0	0	0	0
WP5061	https://www.wikipathways.org/instance/WP5061	Fatty acid transporters	Homo sapiens	2024-07-23	1	1	1	1	0	0
WP5323	https://www.wikipathways.org/instance/WP5323	Fatty acids and lipoproteins transport in hepatocytes	Homo sapiens	2024-03-28	1	1	0	0	0	0
WP176	https://www.wikipathways.org/instance/WP176	Folate metabolism	Homo sapiens	2024-06-30	1	0	1	0	1	1
WP5066	https://www.wikipathways.org/instance/WP5066	FOXA2 pathway	Homo sapiens	2021-05-09	1	1	0	0	1	1
WP35	https://www.wikipathways.org/instance/WP35	G protein signaling	Homo sapiens	2024-05-22	1	1	0	0	1	1
WP661	https://www.wikipathways.org/instance/WP661	Glucose homeostasis	Homo sapiens	2023-04-18	1	0	1	1	1	1
WP698	https://www.wikipathways.org/instance/WP698	Glucuronidation	Homo sapiens	2024-07-22	1	1	1	0	0	0
WP100	https://www.wikipathways.org/instance/WP100	Glutathione metabolism	Homo sapiens	2024-02-26	1	1	1	0	1	0
WP1495	https://www.wikipathways.org/instance/WP1495	Glycine metabolism	Homo sapiens	2023-04-27	1	0	1	1	0	0
WP500	https://www.wikipathways.org/instance/WP500	Glycogen synthesis and degradation	Homo sapiens	2023-04-18	1	0	1	0	0	0
WP534	https://www.wikipathways.org/instance/WP534	Glycolysis and gluconeogenesis	Homo sapiens	2024-01-24	1	0	1	1	0	0
WP334	https://www.wikipathways.org/instance/WP334	GPCRs, class B secretin-like	Homo sapiens	2021-05-22	1	1	0	0	0	0
WP195	https://www.wikipathways.org/instance/WP195	IL1 signaling	Homo sapiens	2024-05-22	1	1	1	1	0	0
WP4495	https://www.wikipathways.org/instance/WP4495	IL10 anti-inflammatory signaling	Homo sapiens	2024-05-22	1	1	1	1	0	0
WP49	https://www.wikipathways.org/instance/WP49	IL2 signaling	Homo sapiens	2024-05-22	1	0	0	0	0	0
WP395	https://www.wikipathways.org/instance/WP395	IL4 signaling	Homo sapiens	2024-05-22	1	1	0	0	0	0
WP127	https://www.wikipathways.org/instance/WP127	IL5 signaling	Homo sapiens	2024-05-22	1	0	0	0	0	0
WP364	https://www.wikipathways.org/instance/WP364	IL6 signaling	Homo sapiens	2024-07-28	1	1	0	0	0	0
WP453	https://www.wikipathways.org/instance/WP453	Inflammatory response pathway	Homo sapiens	2024-07-26	1	1	0	0	0	0
WP481	https://www.wikipathways.org/instance/WP481	Insulin signaling	Homo sapiens	2021-12-16	1	0	0	0	1	1
WP2637	https://www.wikipathways.org/instance/WP2637	Interleukin-1 (IL-1) structural pathway	Homo sapiens	2023-12-04	1	1	0	0	0	0
WP3656	https://www.wikipathways.org/instance/WP3656	Interleukin-1 induced activation of NF-kB	Homo sapiens	2021-05-23	1	1	1	1	0	1
WP4742	https://www.wikipathways.org/instance/WP4742	Ketogenesis and ketolysis	Homo sapiens	2021-06-18	1	0	0	0	0	0
WP3934	https://www.wikipathways.org/instance/WP3934	Leptin and adiponectin	Homo sapiens	2019-09-17	1	0	0	0	0	0
WP3965	https://www.wikipathways.org/instance/WP3965	Lipid metabolism pathway	Homo sapiens	2024-02-05	1	0	0	0	0	0
WP3601	https://www.wikipathways.org/instance/WP3601	Lipid particles composition	Homo sapiens	2021-05-22	1	1	0	0	0	0
WP4010	https://www.wikipathways.org/instance/WP4010	Liver steatosis adverse outcome pathway	Homo sapiens	2024-03-28	1	0	0	0	0	0
WP2874	https://www.wikipathways.org/instance/WP2874	Liver X receptor pathway	Homo sapiens	2021-05-07	1	1	0	0	1	0
WP4315	https://www.wikipathways.org/instance/WP4315	Malate-aspartate shuttle	Homo sapiens	2024-07-28	1	0	0	0	0	0
WP422	https://www.wikipathways.org/instance/WP422	MAPK cascade	Homo sapiens	2024-07-16	1	1	1	1	1	1
WP382	https://www.wikipathways.org/instance/WP382	MAPK signaling	Homo sapiens	2024-05-22	1	1	1	1	1	1
WP4522	https://www.wikipathways.org/instance/WP4522	Metabolic pathway of LDL, HDL and TG, including diseases	Homo sapiens	2024-02-25	1	0	0	0	0	0
WP4586	https://www.wikipathways.org/instance/WP4586	Metabolism of alpha-linolenic acid	Homo sapiens	2024-07-27	1	0	0	0	0	0
WP3602	https://www.wikipathways.org/instance/WP3602	Metabolism overview	Homo sapiens	2021-05-08	1	1	1	1	0	0
WP4190	https://www.wikipathways.org/instance/WP4190	Mevalonate arm of cholesterol biosynthesis pathway	Homo sapiens	2021-05-27	1	1	1	1	1	0
WP4189	https://www.wikipathways.org/instance/WP4189	Mevalonate arm of cholesterol biosynthesis pathway with inhibitors	Homo sapiens	2021-10-09	1	1	1	1	1	0
WP3963	https://www.wikipathways.org/instance/WP3963	Mevalonate pathway	Homo sapiens	2023-02-02	1	1	1	1	0	0
WP5241	https://www.wikipathways.org/instance/WP5241	Mitochondrial beta-oxidation	Homo sapiens	2022-12-10	1	0	1	1	1	1
WP5034	https://www.wikipathways.org/instance/WP5034	Mitochondrial complex inhibition leading to liver injury	Homo sapiens	2024-03-12	1	0	1	1	0	0
WP5123	https://www.wikipathways.org/instance/WP5123	Mitochondrial fatty acid oxidation disorders	Homo sapiens	2024-07-23	1	0	1	1	0	0
WP4317	https://www.wikipathways.org/instance/WP4317	Mitochondrial fatty acid synthesis pathway	Homo sapiens	2024-07-28	1	0	1	1	1	1
WP368	https://www.wikipathways.org/instance/WP368	Mitochondrial long chain fatty acid beta-oxidation	Homo sapiens	2023-04-24	1	0	1	1	1	1
WP3644	https://www.wikipathways.org/instance/WP3644	NAD+ metabolism	Homo sapiens	2021-06-06	1	1	1	1	1	1
WP288	https://www.wikipathways.org/instance/WP288	Nod-like receptor (NLR) signaling	Homo sapiens	2024-05-22	1	1	0	0	0	0
WP4396	https://www.wikipathways.org/instance/WP4396	Nonalcoholic fatty liver disease	Homo sapiens	2024-07-28	1	0	0	0	0	0
WP2884	https://www.wikipathways.org/instance/WP2884	NRF2 pathway	Homo sapiens	2019-09-12	1	1	1	1	1	1
WP170	https://www.wikipathways.org/instance/WP170	Nuclear receptors	Homo sapiens	2021-05-07	1	1	0	0	1	1
WP299	https://www.wikipathways.org/instance/WP299	Nuclear receptors in lipid metabolism and toxicity	Homo sapiens	2023-04-21	1	1	0	0	0	0
WP2882	https://www.wikipathways.org/instance/WP2882	Nuclear receptors meta-pathway	Homo sapiens	2023-06-12	1	1	1	1	1	1
WP5324	https://www.wikipathways.org/instance/WP5324	Octadecanoid formation from linoleic acid	Homo sapiens	2024-07-22	1	0	0	0	0	0
WP4723	https://www.wikipathways.org/instance/WP4723	Omega-3 / omega-6 fatty acid synthesis	Homo sapiens	2023-01-18	1	0	0	0	0	0
WP4724	https://www.wikipathways.org/instance/WP4724	Omega-9 fatty acid synthesis	Homo sapiens	2023-01-18	1	0	0	0	0	0
WP43	https://www.wikipathways.org/instance/WP43	Oxidation by cytochrome P450	Homo sapiens	2021-06-22	1	1	1	0	0	0
WP3941	https://www.wikipathways.org/instance/WP3941	Oxidative damage response	Homo sapiens	2021-05-16	1	1	1	1	0	0
WP408	https://www.wikipathways.org/instance/WP408	Oxidative stress response	Homo sapiens	2024-02-28	1	1	1	1	1	0
WP4545	https://www.wikipathways.org/instance/WP4545	Oxysterols derived from cholesterol	Homo sapiens	2024-02-12	1	1	0	0	0	0
WP4963	https://www.wikipathways.org/instance/WP4963	p53 transcriptional gene network	Homo sapiens	2024-07-23	1	1	0	0	1	1
WP2846	https://www.wikipathways.org/instance/WP2846	PCSK9-mediated LDL receptor degradation	Homo sapiens	2024-01-24	1	0	0	0	0	0
WP134	https://www.wikipathways.org/instance/WP134	Pentose phosphate metabolism	Homo sapiens	2023-04-20	1	0	1	0	0	0
WP5433	https://www.wikipathways.org/instance/WP5433	PGK1, PKM2, KHKC/KHKA acting as protein kinases	Homo sapiens	2023-12-24	1	1	0	0	0	0
WP5472	https://www.wikipathways.org/instance/WP5472	Phosphoinositide 3-kinase (PI3K) family	Homo sapiens	2024-05-23	1	0	1	0	0	0
WP4172	https://www.wikipathways.org/instance/WP4172	PI3K-Akt signaling	Homo sapiens	2024-07-28	1	0	1	1	1	1
WP690	https://www.wikipathways.org/instance/WP690	Polyol pathway	Homo sapiens	2021-05-18	1	0	0	0	0	0
WP3942	https://www.wikipathways.org/instance/WP3942	PPAR signaling	Homo sapiens	2024-05-22	1	1	1	1	1	1
WP2878	https://www.wikipathways.org/instance/WP2878	PPAR-alpha pathway	Homo sapiens	2021-05-07	1	1	0	0	1	1
WP2876	https://www.wikipathways.org/instance/WP2876	Pregnane X receptor pathway	Homo sapiens	2023-01-18	1	0	0	0	0	0
WP5088	https://www.wikipathways.org/instance/WP5088	Prostaglandin signaling	Homo sapiens	2024-01-22	1	0	0	0	0	0
WP98	https://www.wikipathways.org/instance/WP98	Prostaglandin synthesis and regulation	Homo sapiens	2023-04-17	1	0	1	1	0	0
WP4688	https://www.wikipathways.org/instance/WP4688	Serine metabolism	Homo sapiens	2021-11-30	1	0	0	0	0	0
WP4496	https://www.wikipathways.org/instance/WP4496	Signal transduction through IL1R	Homo sapiens	2024-07-27	1	1	0	0	0	0
WP2011	https://www.wikipathways.org/instance/WP2011	SREBF and miR33 in cholesterol and lipid homeostasis	Homo sapiens	2024-01-07	1	1	0	0	0	0
WP430	https://www.wikipathways.org/instance/WP430	Statin inhibition of cholesterol production	Homo sapiens	2021-11-21	1	1	0	0	0	0
WP496	https://www.wikipathways.org/instance/WP496	Steroid biosynthesis	Homo sapiens	2024-02-26	1	1	0	0	0	0
WP1982	https://www.wikipathways.org/instance/WP1982	Sterol regulatory element-binding proteins (SREBP) signaling	Homo sapiens	2024-01-06	1	1	0	0	0	0
WP78	https://www.wikipathways.org/instance/WP78	TCA cycle (aka Krebs or citric acid cycle)	Homo sapiens	2024-02-28	1	0	1	1	0	1
WP2453	https://www.wikipathways.org/instance/WP2453	TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc)	Homo sapiens	2021-05-22	1	0	1	1	0	1
WP231	https://www.wikipathways.org/instance/WP231	TNF-alpha signaling	Homo sapiens	2024-05-22	1	1	1	1	1	0
WP3599	https://www.wikipathways.org/instance/WP3599	Transcription factor regulation in adipogenesis	Homo sapiens	2019-08-15	1	0	0	0	0	0
WP3	https://www.wikipathways.org/instance/WP3	Transcriptional activation by NRF2 in response to phytochemicals	Homo sapiens	2023-09-01	1	1	0	0	0	0
WP4211	https://www.wikipathways.org/instance/WP4211	Transcriptional cascade regulating adipogenesis	Homo sapiens	2019-10-22	1	0	0	0	0	0
WP325	https://www.wikipathways.org/instance/WP325	Triacylglyceride synthesis	Homo sapiens	2024-05-14	1	0	0	0	0	0
WP3871	https://www.wikipathways.org/instance/WP3871	Valproic acid pathway	Homo sapiens	2019-09-17	1	0	0	0	1	1
WP716	https://www.wikipathways.org/instance/WP716	Vitamin A and carotenoid metabolism	Homo sapiens	2024-07-16	1	1	0	0	0	0
WP4271	https://www.wikipathways.org/instance/WP4271	Vitamin B12 disorders	Homo sapiens	2024-01-30	1	0	0	0	0	1
WP1533	https://www.wikipathways.org/instance/WP1533	Vitamin B12 metabolism	Homo sapiens	2024-05-31	1	0	0	0	0	0
WP4482	https://www.wikipathways.org/instance/WP4482	Vitamin D in inflammatory diseases	Homo sapiens	2022-02-26	1	1	1	1	0	0
WP1531	https://www.wikipathways.org/instance/WP1531	Vitamin D metabolism	Homo sapiens	2024-02-15	1	1	1	1	0	0
WP2877	https://www.wikipathways.org/instance/WP2877	Vitamin D receptor pathway	Homo sapiens	2021-09-13	1	1	1	1	1	1
